id;name;full_name;overall_rating;value_euro;wage_euro;nationality;national_team;club_team;age;height_cm;weight_kgs;international_reputation(1-5);weak_foot(1-5);skill_moves(1-5);club_rating;Goleiro;Zagueiro;Meio;Atacante;crossing;finishing;heading_accuracy;short_passing;dribbling;jumping;strength;long_shots;aggression;GK_reflexes
229237;Akanji;Manuel Obafemi Akanji;81;21000000;49000;Switzerland;Switzerland;Borussia Dortmund;23;188;85;2;3;2;81;0;0;0;0;51;36;75;78;67;78;84;45;75;9
193348;Shaqiri;Xherdan Shaqiri;82;24000000;140000;Switzerland;Switzerland;Liverpool;27;170;72;3;4;5;83;0;0;0;1;79;71;45;82;86;52;73;84;61;11
177683;Sommer;Yann Sommer;84;24000000;39000;Switzerland;Switzerland;Borussia Monchengladbach;30;183;79;3;4;1;79;1;0;0;0;13;13;10;40;15;73;68;12;38;87
231887;Yaz?c?;Yusuf Yaz?c?;76;11000000;22000;Turkey;Turkey;Trabzonspor;22;183;74;1;4;4;71;0;0;1;0;77;71;68;76;78;55;69;75;68;7
225403;Kahveci;?rfan Can Kahveci;75;9000000;21000;Turkey;Turkey;Medipol Basaksehir FK;23;175;67;1;4;4;76;0;0;0;0;65;65;55;77;80;58;62;70;65;10
232119;Söyüncü;Ça?lar Söyüncü;74;7000000;39000;Turkey;Turkey;Leicester City;22;185;82;1;4;2;78;0;0;0;0;46;37;68;56;57;68;78;42;81;7
223188;Özbayrakl?;?ener Özbayrakl?;74;4400000;47000;Turkey;Turkey;Fenerbahce SK;29;170;71;1;2;3;76;0;0;0;0;76;47;64;72;72;74;66;74;78;13
182670;Tekdemir;Mahmut Tekdemir;73;3000000;18000;Turkey;Turkey;Medipol Basaksehir FK;31;152;68;1;2;3;76;0;0;0;0;57;53;68;75;67;82;68;66;78;15
196318;Gürler;Serdar Gürler;72;3300000;17000;Turkey;Turkey;Goztepe SK;27;175;65;1;4;3;72;0;0;0;0;70;69;56;70;74;59;51;62;33;15
229637;Akkan;Gökhan Akkan;67;700000;3000;Turkey;Turkey;Rizespor;24;185;80;1;2;1;71;0;0;0;0;15;15;13;29;15;58;69;14;20;69
224489;Ersoy;Ertu?rul Ersoy;70;2500000;7000;Turkey;Turkey;Bursaspor;22;188;82;1;3;2;71;0;0;0;0;23;22;71;62;53;72;79;29;66;7
235717;Özcan;Berkay Özcan;71;3400000;7000;Turkey;Turkey;Hamburger SV;21;155;79;1;4;3;73;0;0;0;0;67;56;43;74;76;56;67;43;52;13
193201;Bayram;Ömer Bayram;71;2000000;29000;Turkey;Turkey;Galatasaray SK;27;173;73;1;3;3;76;0;0;0;0;73;63;50;69;75;82;63;71;52;15
125871;Kald?r?m;Hasan Ali Kald?r?m;73;3200000;43000;Turkey;Turkey;Fenerbahce SK;29;183;75;1;2;3;76;0;1;0;0;74;42;58;70;70;68;66;70;75;6
224490;Çelik;Mehmet Zeki Çelik;74;8000000;17000;Turkey;Turkey;LOSC Lille;22;155;78;1;3;3;75;0;1;0;0;73;37;64;74;67;64;72;32;68;7
144172;K?r?nt?l?;Serkan K?r?nt?l?;74;2800000;12000;Turkey;Turkey;Atiker Konyaspor;34;185;78;1;2;1;71;1;0;0;0;12;13;16;24;13;78;59;12;32;76
207790;Ayhan;Kaan Ayhan;75;7500000;22000;Turkey;Turkey;Fortuna Dusseldorf;24;183;84;1;4;3;73;0;0;0;0;68;35;69;74;64;86;77;71;75;10
162220;Bolat;Sinan Bolat;75;4500000;10000;Turkey;Turkey;Royal Antwerp FC;30;185;83;1;3;1;72;0;0;0;0;15;12;29;33;17;65;72;11;35;76
223197;Ünal;Enes Ünal;77;12500000;26000;Turkey;Turkey;Real Valladolid CF;21;185;75;1;4;3;74;0;0;0;0;56;78;72;73;76;70;79;79;43;13
189127;Aziz;Serdar Aziz;77;8500000;54000;Turkey;Turkey;Fenerbahce SK;28;183;79;1;3;2;76;0;0;0;0;43;26;78;71;52;82;79;31;80;10
205201;Yoku?lu;Okay Yoku?lu;77;10500000;19000;Turkey;Turkey;RC Celta;24;191;86;1;4;3;77;0;0;0;0;67;65;78;77;74;70;83;75;81;7
192991;Tosun;Cenk Tosun;78;12000000;95000;Turkey;Turkey;Everton;27;183;78;2;4;3;79;0;0;0;1;64;78;81;70;75;80;74;75;75;9
235889;Ünder;Cengiz Ünder;78;16000000;49000;Turkey;Turkey;Roma;21;173;66;1;4;3;80;0;0;1;0;83;71;58;72;83;48;54;82;27;8
208128;Çalhano?lu;Hakan Çalhano?lu;80;19000000;89000;Turkey;Turkey;Milan;25;152;76;3;4;4;80;0;0;0;1;81;65;53;83;85;46;54;88;57;10
238744;McKennie;Weston McKennie;75;10500000;13000;United States;United States;FC Schalke 04;20;185;84;1;3;3;78;0;0;0;0;56;56;76;76;74;85;82;67;82;11
226807;Roldan;Cristian Roldan;73;4700000;6000;United States;United States;Seattle Sounders FC;23;173;75;1;3;3;70;0;0;0;0;66;63;63;73;70;83;66;63;78;11
212591;Zimmerman;Walker Zimmerman;72;3400000;6000;United States;United States;Los Angeles FC;25;191;89;1;3;2;70;0;0;0;0;39;52;78;67;42;78;83;40;82;9
236993;Lima;Nick Lima;69;1200000;3000;United States;United States;San Jose Earthquakes;24;175;80;1;4;3;69;0;0;0;0;66;58;53;65;70;65;66;59;71;11
229348;Robinson;Antonee Robinson;69;1600000;15000;United States;United States;Wigan Athletic;21;183;64;1;2;3;69;0;1;0;0;60;33;54;48;69;70;67;31;65;9
242075;Sargent;Josh Sargent;65;1100000;4000;United States;United States;SV Werder Bremen;19;185;79;1;3;3;77;0;0;0;0;43;68;58;56;66;64;60;58;56;9
241496;Weah;Timothy Weah;69;2200000;16000;United States;United States;Celtic;19;185;66;1;3;3;74;0;0;0;1;55;70;67;61;69;67;59;66;48;14
219736;Horvath;Ethan Horvath;71;2400000;9000;United States;United States;Club Brugge KV;23;196;86;1;3;1;75;0;0;0;0;11;17;13;31;16;64;64;19;27;77
201447;Lletget;Sebastian  Lletget;72;3800000;6000;United States;United States;LA Galaxy;26;152;75;1;5;4;71;0;0;0;0;69;64;55;75;76;52;75;57;59;9
217714;Arriola;Paul Joseph Arriola Hendricks;72;4200000;6000;United States;United States;DC United;24;168;65;1;3;3;70;0;0;0;0;64;66;46;66;74;74;53;64;74;14
232999;Adams;Tyler Adams;72;4800000;12000;United States;United States;RB Leipzig;20;175;68;1;3;3;79;0;0;0;0;51;46;64;70;69;83;68;44;76;7
212478;Zardes;Gyasi Zardes;73;4800000;8000;United States;United States;Columbus Crew SC;27;185;84;1;4;3;70;0;0;0;0;59;73;66;64;70;78;79;62;65;11
212424;Trapp;Wil Trapp;73;4300000;6000;United States;United States;Columbus Crew SC;26;173;68;1;2;3;70;0;0;0;0;51;43;54;78;67;61;59;59;69;10
202428;Wood;Bobby Shou Wood;73;5000000;13000;United States;United States;Hannover 96;26;155;79;1;3;3;75;0;0;0;0;62;75;68;64;71;82;76;64;60;12
164505;Guzan;Bradley Guzan;73;2000000;5000;United States;United States;Atlanta United;34;193;95;2;2;1;71;0;0;0;0;16;14;12;26;14;67;63;15;35;75
215565;Miazga;Matt Miazga;73;4500000;22000;United States;United States;Reading;23;193;84;1;3;2;70;0;0;0;0;25;16;74;67;53;79;82;32;81;15
222123;Long;Aaron Long;74;6500000;7000;United States;United States;New York Red Bulls;26;185;86;1;3;2;71;0;0;0;0;38;32;76;71;59;85;83;31;76;12
176237;Altidore;Jozy Altidore;75;7000000;10000;United States;United States;Toronto FC;29;183;79;3;4;3;69;0;0;0;1;46;75;75;67;70;75;90;66;80;12
234777;Steffen;Zack Steffen;75;8000000;5000;United States;United States;Columbus Crew SC;23;191;86;1;3;1;70;1;0;0;0;14;9;13;46;15;71;69;12;31;83
212722;Yedlin;DeAndre Yedlin;76;8500000;34000;United States;United States;Newcastle United;25;173;75;1;3;3;76;0;1;0;0;69;40;65;70;75;86;66;51;76;11
155887;Bradley;Michael Bradley;76;5500000;8000;United States;United States;Toronto FC;31;188;79;2;3;2;69;0;0;1;0;73;57;63;80;73;47;76;69;80;16
227796;Pulisic;Christian Pulisic;78;15000000;44000;United States;United States;Borussia Dortmund;20;152;69;3;4;4;81;0;0;0;1;68;66;46;75;85;82;53;58;45;14
204082;Brooks;John Anthony Brooks;79;14000000;44000;United States;United States;VfL Wolfsburg;26;193;78;2;3;2;77;0;0;0;0;36;39;82;73;65;72;84;29;75;10
179813;Cavani;Edinson Roberto Cavani Gómez;89;60000000;200000;Uruguay;Uruguay;Paris Saint-Germain;32;185;77;4;4;3;84;0;0;0;0;70;89;89;78;80;88;78;79;84;10
216460;Giménez;José María Giménez de Vargas;84;34000000;63000;Uruguay;Uruguay;Atletico Madrid;24;185;80;2;3;2;84;0;0;0;0;47;37;81;68;47;90;85;48;89;15
223959;Torreira;Lucas Torreira Di Pascua;82;25000000;98000;Uruguay;Uruguay;Arsenal;23;168;64;2;3;3;82;0;0;0;0;74;50;59;83;78;52;66;74;86;9
239207;Gómez;Maximiliano Gómez;80;20500000;25000;Uruguay;Uruguay;RC Celta;22;185;84;1;3;4;77;0;0;0;0;56;85;81;76;76;73;80;76;65;6
229636;Pereiro;Gastón Rodrigo Pereiro López;77;12000000;15000;Uruguay;Uruguay;PSV;23;188;76;1;2;3;76;0;0;0;0;73;73;73;75;79;70;75;76;57;12
239053;Valverde;Federico Valverde;76;13000000;52000;Uruguay;Uruguay;Real Madrid;20;183;78;1;3;3;86;0;0;0;0;49;67;48;80;71;49;68;77;59;8
246387;Suárez;Mathías Suárez;71;2800000;12000;Uruguay;Uruguay;Montpellier HSC;22;183;80;1;4;2;75;0;0;0;0;69;24;65;67;53;81;74;51;65;11
182495;Cáceres;Martín Cáceres;78;7000000;44000;Uruguay;Uruguay;Juventus;31;155;78;2;3;2;85;0;1;0;0;69;37;76;67;60;91;72;59;78;4
213400;Laxalt;Diego Laxalt;78;12500000;76000;Uruguay;Uruguay;Milan;26;152;68;2;3;4;80;0;1;0;0;78;60;43;78;77;65;60;66;72;8
227535;Bentancur;Rodrigo Bentancur Colmán;78;18500000;66000;Uruguay;Uruguay;Juventus;21;188;72;1;3;4;85;0;0;0;0;58;53;62;85;84;74;67;62;66;12
219985;Vecino;Matias Vecino;80;14500000;63000;Uruguay;Uruguay;Inter;27;188;81;2;3;4;82;0;0;1;0;71;61;75;83;84;67;75;77;72;4
182494;Muslera;Fernando Muslera;81;10000000;52000;Uruguay;Uruguay;Galatasaray SK;32;191;74;3;2;1;76;1;0;0;0;15;10;12;44;25;84;68;10;32;83
186537;Stuani;Cristhian Ricardo Stuani Curbelo;81;16000000;44000;Uruguay;Uruguay;Girona FC;32;185;72;1;3;4;77;0;0;0;0;68;83;87;74;78;83;78;76;81;8
182493;Godín;Diego Godín;90;44000000;125000;Uruguay;Uruguay;Atletico Madrid;33;188;78;3;3;2;84;0;0;0;0;55;42;92;79;53;91;88;43;89;15
176580;Suárez;Luis Alberto Suárez Díaz;91;80000000;455000;Uruguay;Uruguay;FC Barcelona;32;183;86;5;4;3;86;0;0;0;0;77;92;82;82;86;69;83;85;87;37
189250;Rondón;José Salomón Rondón Giménez;77;9000000;41000;Venezuela;Venezuela;Newcastle United;29;185;98;2;4;3;76;0;0;0;0;48;75;84;68;70;71;85;68;72;14
210463;Machís;Darwin Machís;75;8000000;26000;Venezuela;Venezuela;Cadiz CF;26;170;74;1;4;4;70;0;0;1;0;70;73;51;72;82;81;58;69;72;10
234060;Herrera;Yangel Herrera;68;1300000;24000;Venezuela;Venezuela;SD Huesca;21;183;77;1;3;3;72;0;0;1;0;44;49;65;68;64;75;71;51;76;8
241067;Romero;Hermes Aristóteles Romero;63;500000;1000;Venezuela;Venezuela;CF Rayo Majadahonda;23;183;83;1;3;2;67;0;0;0;0;57;39;60;73;63;62;56;43;70;14
231596;Contreras;José Contreras;65;550000;1000;Venezuela;Venezuela;La Berrichonne de Chateauroux;24;185;83;1;3;1;65;0;0;0;0;13;8;11;23;7;68;61;8;22;66
183819;Feltscher;Rolf Günther Feltscher Martínez;66;525000;2000;Venezuela;Venezuela;LA Galaxy;28;183;90;1;3;2;71;0;0;0;0;62;32;59;65;63;71;78;67;70;7
239747;Córdova;Sergio Córdova;68;1500000;8000;Venezuela;Venezuela;FC Augsburg;21;188;87;1;2;3;74;0;0;0;0;37;67;56;59;71;54;78;64;42;14
240982;Moreno;Junior Leonardo Moreno Borrero;68;1100000;3000;Venezuela;Venezuela;DC United;25;175;73;1;4;2;70;0;0;1;0;65;51;62;71;60;64;72;59;74;11
238555;Savarino;Jefferson Savarino;72;5000000;5000;Venezuela;Venezuela;Real Salt Lake;22;170;66;1;4;4;69;0;0;0;0;59;66;43;68;78;55;57;65;59;12
231638;Peñaranda;Adalberto Peñaranda;73;6000000;32000;Venezuela;Venezuela;Watford;21;185;83;1;3;3;77;0;0;0;0;64;71;64;69;79;60;64;69;62;6
182896;Rosales;Roberto Rosales;74;4300000;10000;Venezuela;Venezuela;RCD Espanyol;30;175;70;2;3;3;77;0;1;0;0;75;59;60;71;69;72;65;64;69;8
191053;Rincón;Tomás Eduardo Rincón Hernández;77;8000000;42000;Venezuela;Venezuela;Torino;31;152;76;2;3;3;77;0;0;1;0;65;45;58;78;76;91;77;72;82;12
207877;Martínez;Josef Alexander Martínez;82;28500000;15000;Venezuela;Venezuela;Atlanta United;25;170;69;1;4;3;71;0;0;0;0;53;86;77;68;76;86;74;66;66;8
186561;Ramsey;Aaron Ramsey;82;23000000;130000;Wales;Wales;Arsenal;28;183;76;3;3;3;82;0;0;0;1;75;74;58;84;81;66;67;74;73;8
220196;Brooks;David Brooks;75;11500000;39000;Wales;Wales;Bournemouth;21;183;62;1;3;4;77;0;0;1;0;69;71;40;76;77;59;49;55;44;7
179746;Vokes;Sam Vokes;75;7000000;45000;Wales;Wales;Stoke City;29;188;90;1;3;2;73;0;0;0;0;59;77;83;68;65;89;84;71;80;7
204355;Dummett;Paul Dummett;75;6500000;38000;Wales;Wales;Newcastle United;27;183;82;1;2;3;76;0;0;0;0;61;41;73;70;65;75;74;35;75;13
235735;Ampadu;Ethan Ampadu;65;1100000;8000;Wales;Wales;Chelsea;18;183;72;1;3;2;83;0;0;0;0;27;23;59;70;57;74;67;22;57;12
173752;Gunter;Chris Gunter;66;500000;9000;Wales;Wales;Reading;29;155;71;1;4;2;70;0;1;0;0;60;44;58;60;56;65;64;41;62;9
200715;Davies;Adam Davies;67;725000;3000;Wales;Wales;Barnsley;26;185;80;1;3;1;66;0;0;0;0;12;11;16;25;12;46;47;15;31;68
236248;Woodburn;Ben Woodburn;68;1800000;15000;Wales;Wales;Liverpool;19;175;72;1;4;3;83;0;0;0;0;50;62;44;67;70;60;52;62;31;12
228815;Roberts;Tyler Roberts;68;1600000;9000;Wales;Wales;Leeds United;20;155;75;1;3;3;72;0;0;0;0;60;67;62;65;72;60;73;61;45;13
225147;Roberts;Connor Roberts;69;1300000;10000;Wales;Wales;Swansea City;23;175;71;1;4;3;71;0;0;0;0;68;35;52;69;66;61;60;27;58;13
233201;Mepham;Chris Mepham;70;2400000;20000;Wales;Wales;Bournemouth;21;191;75;1;3;2;77;0;0;0;0;29;22;58;66;56;74;74;24;68;12
186578;King;Andy King;71;2300000;38000;Wales;Wales;Derby County;30;183;79;1;3;3;71;0;0;0;0;59;68;73;72;69;75;73;69;63;6
163824;Williams;Ashley Williams;72;1300000;50000;Wales;Wales;Stoke City;34;183;77;3;4;2;73;0;0;0;0;32;37;68;63;57;63;82;40;80;10
211513;Lawrence;Tom Lawrence;72;3900000;29000;Wales;Wales;Derby County;25;155;75;1;4;4;71;0;0;1;0;72;69;56;70;76;60;58;77;66;7
207998;Ward;Danny Ward;73;3500000;32000;Wales;Wales;Leicester City;25;191;88;1;3;1;78;0;0;0;0;13;11;13;30;19;64;60;16;25;76
220710;Wilson;Harry Wilson;74;10000000;59000;Wales;Wales;Derby County;21;173;70;1;3;3;71;0;0;0;0;72;73;47;72;73;45;47;81;31;7
186130;Chester;James Chester;74;4400000;18000;Wales;Wales;Aston Villa;30;155;79;1;3;2;73;0;0;0;0;54;33;73;68;60;84;78;31;72;13
170084;Hennessey;Wayne  Hennessey;75;4000000;34000;Wales;Wales;Crystal Palace;32;198;90;2;3;1;77;1;0;0;0;11;12;14;29;8;41;68;10;21;71
184716;Allen;Joe Allen;76;7500000;44000;Wales;Wales;Stoke City;28;168;62;2;3;3;73;0;0;0;0;73;68;52;77;74;81;60;58;81;8
205923;Davies;Ben Davies;80;15000000;82000;Wales;Wales;Tottenham Hotspur;25;183;76;2;3;3;83;0;1;0;0;82;58;67;79;76;73;69;52;76;14
173731;Bale;Gareth Frank Bale;88;60000000;355000;Wales;Wales;Real Madrid;29;185;82;4;3;4;86;0;0;0;1;87;86;84;85;87;87;80;91;65;6
